Title,Title_URL,Image,ipclockupoverlay_URL,Title1,Title2,ipcratingstar,ipcratingstarrate,Content,scf24f1c5c0
2643. Trainer,https://www.imdb.com/title/tt19383500/?ref_=sr_t_2643,"https://m.media-amazon.com/images/M/MV5BOWRhNTA5OTktMjhlYy00ZGZhLWE3MGQtNDg1YzY5M2E1ZGM4XkEyXkFqcGdeQXVyMTMyMTcwMzQ0._V1_QL75_UY207_CR3,0,140,207_.jpg",https://www.imdb.com/title/tt19383500/?ref_=sr_i_2643,2018,,,Rate,,
2644. Goods' Diary,https://www.imdb.com/title/tt18723496/?ref_=sr_t_2644,"https://m.media-amazon.com/images/M/MV5BZDczNTViZmYtODAxNy00MmZkLTg0M2ItZDIwOTU3OTg4OTAxXkEyXkFqcGdeQXVyMTMyMTcwMzQ0._V1_QL75_UY207_CR3,0,140,207_.jpg",https://www.imdb.com/title/tt18723496/?ref_=sr_i_2644,2018,,,Rate,,
2645. By Mammali an Indian,https://www.imdb.com/title/tt8890448/?ref_=sr_t_2645,,https://www.imdb.com/title/tt8890448/?ref_=sr_i_2645,2018,,,Rate,"Life has become a veritable hell for Mammali, a poor barber in a remote village in Kerala and his daughter in law, Shareefa. It's after his son, Anwar joined IS and was killed while fighting for them, life went topsyturvy for Mammali and Shareefa. Life is not going to be the one they had been used to. Daily visits to the police station, harassment by law enforcers, rejection by friends and relatives, social boycott...- their life has completely changed its course. Actully they are two hapless victims ensnared in the vicious net set by communalism.",
2646. In the Shadow of Mother Tree,https://www.imdb.com/title/tt8027822/?ref_=sr_t_2646,,https://www.imdb.com/title/tt8027822/?ref_=sr_i_2646,2018,1h 56m,,Rate,,
2647. Maratha Nadu,https://www.imdb.com/title/tt0481132/?ref_=sr_t_2647,"https://m.media-amazon.com/images/M/MV5BOTUxMDk2MTAtODJkMi00NzgwLTg3ZGEtNmNmYzBkNGNmYzhjXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_QL75_UY207_CR8,0,140,207_.jpg",https://www.imdb.com/title/tt0481132/?ref_=sr_i_2647,2004,1h 58m,"2.8
 (7)",Rate,Religious intolerance in a small faction results in a communal riot. A Muslim father gets torn apart when his daughter requests him to marry her off to her Hindu lover.,Votes7
2648. Gopalapuranam,https://www.imdb.com/title/tt26244708/?ref_=sr_t_2648,,https://www.imdb.com/title/tt26244708/?ref_=sr_i_2648,2008,,,Rate,,
2649. Mounaksharangal,https://www.imdb.com/title/tt9691302/?ref_=sr_t_2649,"https://m.media-amazon.com/images/M/MV5BOWM2NzBkMWMtZmQxZC00OTAzLTg5YjktMzgwYTk4N2M5ZjM0XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY207_CR3,0,140,207_.jpg",https://www.imdb.com/title/tt9691302/?ref_=sr_i_2649,2019,2h 33m,,Rate,,
2650. Anyar,https://www.imdb.com/title/tt0377382/?ref_=sr_t_2650,"https://m.media-amazon.com/images/M/MV5BMGEyMzdmM2EtODMwNi00ZWU0LWFlNjQtZGZlYjI0YzdjMTVlXkEyXkFqcGdeQXVyMTMzMjUyNA@@._V1_QL75_UY207_CR27,0,140,207_.jpg",https://www.imdb.com/title/tt0377382/?ref_=sr_i_2650,2003,,"4.7
 (15)",Rate,"After a failed love affair due to communal tension in Kerala, Raziya takes up an assignment to cover the Gujarat riots. She learns a valuable lesson upon witnessing the communal polarity in the state.",Votes15
2651. The Vision,https://www.imdb.com/title/tt2575478/?ref_=sr_t_2651,,https://www.imdb.com/title/tt2575478/?ref_=sr_i_2651,2006,1h 36m,,Rate,,
2652. Tharunnyam,https://www.imdb.com/title/tt0324219/?ref_=sr_t_2652,,https://www.imdb.com/title/tt0324219/?ref_=sr_i_2652,2001,,,Rate,,
2653. Goyang,https://www.imdb.com/title/tt19407506/?ref_=sr_t_2653,"https://m.media-amazon.com/images/M/MV5BMjNjMzJhOGEtN2I0Ni00ZWI3LWEyNDUtNzQ2YWUzNTUzNjNkXkEyXkFqcGdeQXVyMTMyMTcwMzQ0._V1_QL75_UY207_CR3,0,140,207_.jpg",https://www.imdb.com/title/tt19407506/?ref_=sr_i_2653,2018,,,Rate,,
2654. Virus,https://www.imdb.com/title/tt4257014/?ref_=sr_t_2654,"https://m.media-amazon.com/images/M/MV5BZDhjMWQ2YjItNzEwYS00YmM1LWEzZGUtMWJiMDJlOWM3MjllXkEyXkFqcGdeQXVyMzMxMDUzNTk@._V1_QL75_UX140_CR0,1,140,207_.jpg",https://www.imdb.com/title/tt4257014/?ref_=sr_i_2654,2007,,,Rate,"The story of lovers, but she is now an HIV positive and her only support is her dear brother. Will she get accepted by her lover?",
2655. Ilamveyil,https://www.imdb.com/title/tt14434124/?ref_=sr_t_2655,"https://m.media-amazon.com/images/M/MV5BZDI0MWVjMWMtOTE0NC00NDhiLTk3ZjAtNWNmMTczOTQyM2Q3XkEyXkFqcGdeQXVyMTM1ODk2MjI3._V1_QL75_UY207_CR8,0,140,207_.jpg",https://www.imdb.com/title/tt14434124/?ref_=sr_i_2655,2015,1h 37m,,Rate,,
2656. The 137 Auditions of Avrahaam Yaakob,https://www.imdb.com/title/tt12448288/?ref_=sr_t_2656,"https://m.media-amazon.com/images/M/MV5BZTM1OGQxYTYtMmI5MC00NTFjLWEyMTgtMzY0ZWM1NmFiN2E2XkEyXkFqcGdeQXVyOTAyNzk0ODU@._V1_QL75_UY207_CR3,0,140,207_.jpg",https://www.imdb.com/title/tt12448288/?ref_=sr_i_2656,2021,1h 52m,,Rate,"Avrahaam Yaakob, is almost 60, but he keeps attending Cinema Auditions. Others think that he is a crazy old man trying to break into films. But, for Avrahaam, every audition is an opportunity to become another human being.",
2657. Oridam,https://www.imdb.com/title/tt1821559/?ref_=sr_t_2657,"https://m.media-amazon.com/images/M/MV5BYWViZDlhNjQtOWU0NC00ODg0LTg2MzItN2VjZDkyZTRkNDg1XkEyXkFqcGdeQXVyNDE2MDU0MDA@._V1_QL75_UX140_CR0,1,140,207_.jpg",https://www.imdb.com/title/tt1821559/?ref_=sr_i_2657,2004,,"7.0
 (8)",Rate,"The movie is a quest of a sex worker to find a place for her in the society. She doesn't have a name, and aims of leading a decent life, one that doesn't have anything to do with the flesh trade.",Votes8
2658. Jagathi Jagathish in Town,https://www.imdb.com/title/tt0355594/?ref_=sr_t_2658,"https://m.media-amazon.com/images/M/MV5BZTYyNjg4MDMtMjY5OS00YjRlLWE1OWYtNjFlNTlmNGU5NGVmXkEyXkFqcGdeQXVyMTMzMjUyNA@@._V1_QL75_UX140_CR0,1,140,207_.jpg",https://www.imdb.com/title/tt0355594/?ref_=sr_i_2658,2002,,"4.4
 (55)",Rate,"Jagathi and Jagadeesh are brothers, who work as police officers. They encounter small-time criminals who are their long-lost brothers.",Votes55
2659. Children of Allah,https://www.imdb.com/title/tt2186614/?ref_=sr_t_2659,,https://www.imdb.com/title/tt2186614/?ref_=sr_i_2659,2006,1h 12m,,Rate,"This feature documentary explores the consequences of the Islamic culture of polygamy on the lives of young boys by observing their daily lives in an orphanage in southern India. The boys, in the absence of a family have formed their own.",
2660. Issacinte Kadhakal,https://www.imdb.com/title/tt8844536/?ref_=sr_t_2660,"https://m.media-amazon.com/images/M/MV5BZjgxZmQ0MDUtNTVkZC00ZjVmLTg1MGEtMjAwNjg5ODQxNTE0XkEyXkFqcGdeQXVyNjExNTAwNg@@._V1_QL75_UY207_CR62,0,140,207_.jpg",https://www.imdb.com/title/tt8844536/?ref_=sr_i_2660,2019,,,Rate,"An US based married couple in their 40s, named Sakkariah and Aleena (Tom George and Suvarna Mathew) desperately want to have a baby, but they are unable to have a lasting pregnancy. Aleena had already suffered four miscarriages in the past years. On Dr.Isssac's (Thampy Antony) advice, they decide to look for a surrogate mother to bear Sakkariah's child. Movie is all set to commence shoot on Winter season in USA. The story begins and ends in the Winter time. The four seasons written in the story portrays the different emotions, feelings and the changes of life. First half of the movie is in USA and the second half is in India.",
2661. Karannakaran,https://www.imdb.com/title/tt14091996/?ref_=sr_t_2661,,https://www.imdb.com/title/tt14091996/?ref_=sr_i_2661,2021,,,Rate,Everyone who tries to kill Mitran fails because he somehow always knows when there is any threat to his life. Some people join forces to find his secret. Will they be able to achieve it?,
2662. Minarsa,https://www.imdb.com/title/tt18926890/?ref_=sr_t_2662,"https://m.media-amazon.com/images/M/MV5BZDAwNzJiNzYtZWFmZC00NDdhLTk2NWUtZjJmODQ0MTY5YWIwXkEyXkFqcGdeQXVyMTMyMTcwMzQ0._V1_QL75_UY207_CR3,0,140,207_.jpg",https://www.imdb.com/title/tt18926890/?ref_=sr_i_2662,2018,,,Rate,,
2663. Cold Street,https://www.imdb.com/title/tt18555306/?ref_=sr_t_2663,"https://m.media-amazon.com/images/M/MV5BZmE1ZjBmZGQtMDU2Zi00M2Y5LThjMTktNTdlNTViZTg3MWM0XkEyXkFqcGdeQXVyMTMyMTcwMzQ0._V1_QL75_UY207_CR1,0,140,207_.jpg",https://www.imdb.com/title/tt18555306/?ref_=sr_i_2663,2017,,,Rate,,
2664. Radiogramam 2.0,https://www.imdb.com/title/tt28717104/?ref_=sr_t_2664,"https://m.media-amazon.com/images/M/MV5BZDI5M2RmNWEtYjIzYS00Y2NhLTk5NWItMjZlODMxZWMyZjFkXkEyXkFqcGdeQXVyMTUzNTgzNzM0._V1_QL75_UY207_CR13,0,140,207_.jpg",https://www.imdb.com/title/tt28717104/?ref_=sr_i_2664,2023,,,Rate,,
2665. Chippy,https://www.imdb.com/title/tt7576032/?ref_=sr_t_2665,"https://m.media-amazon.com/images/M/MV5BOWM4Yjc1ZDQtODhiZS00ZjIyLThhYzgtYjc1ZjBlY2UxNGNmXkEyXkFqcGdeQXVyMzQ5Njc3NzU@._V1_QL75_UY207_CR1,0,140,207_.jpg",https://www.imdb.com/title/tt7576032/?ref_=sr_i_2665,2017,2h 1m,,Rate,"A bunch of school going kids from Thalassery, a coastal area in Kerala, who want to make a short film revolving around their distasteful experiences in life.",
2666. Jalachhayam,https://www.imdb.com/title/tt7251758/?ref_=sr_t_2666,"https://m.media-amazon.com/images/M/MV5BNDZjNTJlZmUtMzZhNi00NjFlLWI4MTgtNzc3Mjc0Y2VmNzllXkEyXkFqcGdeQXVyNzMyNTEwMDY@._V1_QL75_UX140_CR0,1,140,207_.jpg",https://www.imdb.com/title/tt7251758/?ref_=sr_i_2666,2010,1h 30m,,Rate,"Mohan, an art teacher in a city college meets Sadanandan, an ordinary villager, and learning of his aptitude for drawing, teaches him the nuances of modern methods of painting. Mohan buys the paintings of Sadanandan, which, more proficient than that of an amateur, were nevertheless beyond the expectations of Mohan. But, Sadanandan was totally unaware of the philistine attitude of Mohan who uses him for his own benefit. Jalachhayam describes how Sadanandan survives the moment he knows, Mohan, a godfather-like figure to Sadanandan, was cheating him.",
2667. My Lisa,https://www.imdb.com/title/tt0357934/?ref_=sr_t_2667,,https://www.imdb.com/title/tt0357934/?ref_=sr_i_2667,2002,,,Rate,,
2668. Pravaasam,https://www.imdb.com/title/tt0463671/?ref_=sr_t_2668,"https://m.media-amazon.com/images/M/MV5BY2U1NzA4MjktYjA4Ni00Y2M0LWEzYjAtYWE0YzhhMWQ2MDFiXkEyXkFqcGdeQXVyMTMzMjUyNA@@._V1_QL75_UY207_CR14,0,140,207_.jpg",https://www.imdb.com/title/tt0463671/?ref_=sr_i_2668,2004,,,Rate,"Govindankutty, a middle-class man, is saddened when he loses his job. Anxious to ensure a stable future for his family, he is forced to make a tough decision.",
2669. Irumbu,https://www.imdb.com/title/tt13950990/?ref_=sr_t_2669,"https://m.media-amazon.com/images/M/MV5BM2I4MzFjODYtMDNiZi00ZjRiLTlhYmYtYTQxMDdlZjhjM2VhXkEyXkFqcGdeQXVyMTEyMjE3NDgw._V1_QL75_UY207_CR114,0,140,207_.jpg",https://www.imdb.com/title/tt13950990/?ref_=sr_i_2669,2019,,,Rate,,
2670. Theerumanam,https://www.imdb.com/title/tt9717132/?ref_=sr_t_2670,"https://m.media-amazon.com/images/M/MV5BYjFjY2ZhZGUtMzBmNy00NjQ1LTk1MmEtN2M1NWY4MmUzOWVjXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY207_CR8,0,140,207_.jpg",https://www.imdb.com/title/tt9717132/?ref_=sr_i_2670,2019,,,Rate,,
2671. Pratheekshayode,https://www.imdb.com/title/tt2886422/?ref_=sr_t_2671,,https://www.imdb.com/title/tt2886422/?ref_=sr_i_2671,2012,,,Rate,"Pratheekshayode is the story of Amal (Master Dhananjay) who at a young age had to shoulder great responsibilities, far beyond his understanding or skills when his parents (Mukesh and Lakshmi Sharma) passed away. Left with the burden of taking care of not only himself but also his father's younger sister Anupama (Manasy), who became blind at her prime, Amal has to face challenges not only from Anti Social Elements in the Society but also from his own Government and Legal System whose Child Labour Prohibition Act does not permit him to be there for the only family he has left.",
2672. Santhosh,https://www.imdb.com/title/tt18564140/?ref_=sr_t_2672,"https://m.media-amazon.com/images/M/MV5BMDI5YzRhNTAtMTMwOC00YWRlLTg0N2YtY2RmNjhiZWQ1OTkwXkEyXkFqcGdeQXVyMTMyMTcwMzQ0._V1_QL75_UY207_CR1,0,140,207_.jpg",https://www.imdb.com/title/tt18564140/?ref_=sr_i_2672,2017,,,Rate,,
2673. Ranabhoomi,https://www.imdb.com/title/tt13649912/?ref_=sr_t_2673,"https://m.media-amazon.com/images/M/MV5BODYyZmIwMDMtMGYzYS00YzlmLWJhM2UtZWFjZDdkNDUyMzhlXkEyXkFqcGdeQXVyOTcxODQ5ODU@._V1_QL75_UX140_CR0,1,140,207_.jpg",https://www.imdb.com/title/tt13649912/?ref_=sr_i_2673,2020,,"8.1
 (7)",Rate,"It is the brave tale of Malabar rebellion, Chandappura combat and the retaliations happened at Pandikkad and neighbouring areas, which were all integral part of the Indian independence movement.",Votes7
2674. Aandavan,https://www.imdb.com/title/tt23558440/?ref_=sr_t_2674,,https://www.imdb.com/title/tt23558440/?ref_=sr_i_2674,2008,,"5.0
 (5)",Rate,,Votes5
2675. Pullimaan,https://www.imdb.com/title/tt2382698/?ref_=sr_t_2675,"https://m.media-amazon.com/images/M/MV5BNmYxMDQ4ZDQtZDg5Mi00NzllLWI1N2YtMmFlYTE5NzJhYzI4XkEyXkFqcGdeQXVyNDE2MDU0MDA@._V1_QL75_UY207_CR3,0,140,207_.jpg",https://www.imdb.com/title/tt2382698/?ref_=sr_i_2675,2010,2h 16m,"2.5
 (14)",Rate,"Kunjunni, an orphan, and Radha, who makes a living by selling statues of deities, love each other. However, problems arise when her father opposes their relationship.",Votes14
2676. Scene Number 36 Malavika Veedu,https://www.imdb.com/title/tt27843946/?ref_=sr_t_2676,,https://www.imdb.com/title/tt27843946/?ref_=sr_i_2676,2023,,,Rate,,
2677. Laloorinu Parayanullathu,https://www.imdb.com/title/tt7296970/?ref_=sr_t_2677,"https://m.media-amazon.com/images/M/MV5BNjg3YmVhYzAtMjkzMy00YmI1LWE1NTUtOWIzZDQxMmMzOWFhXkEyXkFqcGdeQXVyNzMyNTEwMDY@._V1_QL75_UX140_CR0,1,140,207_.jpg",https://www.imdb.com/title/tt7296970/?ref_=sr_i_2677,2012,1h,,Rate,"The documentary narrates about the problems of Municipal Garbage dumping in Laloor, a suburban area in Thrissur Municipal Corporation. The film also reveals the history of the waste dumping in Laloor since the period of Sakthan Thampuran who was the ruler of the Kingdom of Cochin and first violence against the Garbage dumping here.",
2678. Aalokam,https://www.imdb.com/title/tt28317669/?ref_=sr_t_2678,"https://m.media-amazon.com/images/M/MV5BYWUwYjVhYzktM2Y1YS00MTgwLWI4YTctZWM5NjdhMmRmMzZhXkEyXkFqcGdeQXVyMzMxMDUzNTk@._V1_QL75_UY207_CR3,0,140,207_.jpg",https://www.imdb.com/title/tt28317669/?ref_=sr_i_2678,2023,,,Rate,"An ordinary man belonging to the Kerala lower middle class tries to meet a drama actor to get his idea of drama materialized which is based on five dramatic monologues by the Victorian poet Robert Browning. He finds his alter ego in the actor and envisages the discussions on various aspects of the subject. The actor, who is the conflicting and contrary views in the protagonist himself, points out the possibility of a film in the subject and insists the former on developing it in to a film script. The film ends as a 'tragedy with a difference', in which the creator himself becomes a character in a mind-film, as an introvert person created by societal restraints and capital constraints tries to make a film.",
2679. Ottachodyam,https://www.imdb.com/title/tt16993806/?ref_=sr_t_2679,"https://m.media-amazon.com/images/M/MV5BYWI4YjViZTMtYTZhMy00MmQ5LWIzNDEtYzMzOGQxY2Q2Y2QzXkEyXkFqcGdeQXVyMTQ4MjE4NzM2._V1_QL75_UY207_CR3,0,140,207_.jpg",https://www.imdb.com/title/tt16993806/?ref_=sr_i_2679,2021,,"9.8
 (5)",Rate,,Votes5
2680. Aamina Productions,https://www.imdb.com/title/tt16532320/?ref_=sr_t_2680,"https://m.media-amazon.com/images/M/MV5BNDBkZjBhZjYtYzEzMi00ZmU2LWE0MDItMmJkNDFhODgwNmFmXkEyXkFqcGdeQXVyOTg5NjExMzg@._V1_QL75_UY207_CR92,0,140,207_.jpg",https://www.imdb.com/title/tt16532320/?ref_=sr_i_2680,2009,1h 58m,,Rate,,
2681. With Her,https://www.imdb.com/title/tt6006558/?ref_=sr_t_2681,"https://m.media-amazon.com/images/M/MV5BNjA0OTYwNjAtZmE4Yy00OGU1LWFlM2MtM2E4OTA4ZWEyNGNiXkEyXkFqcGdeQXVyNjU1NjEzMjA@._V1_QL75_UY207_CR3,0,140,207_.jpg",https://www.imdb.com/title/tt6006558/?ref_=sr_i_2681,2016,1h 10m,,Rate,"5 Scenes, 5 Shots, 5 Characters",
2682. Kochu Kochu Thettukal,https://www.imdb.com/title/tt0319696/?ref_=sr_t_2682,,https://www.imdb.com/title/tt0319696/?ref_=sr_i_2682,2001,,,Rate,,
2683. Mankolangal,https://www.imdb.com/title/tt0293391/?ref_=sr_t_2683,,https://www.imdb.com/title/tt0293391/?ref_=sr_i_2683,2001,1h 57m,,Rate,,
2684. Trap,https://www.imdb.com/title/tt14245860/?ref_=sr_t_2684,,https://www.imdb.com/title/tt14245860/?ref_=sr_i_2684,2021,,,Rate,"Five friends set off for Munnar. One of them dies in an accident there. One of the five accidentally causes his death.They secretly bury him for fear that the four of them will be caught if the incident comes to light.It rains heavily at night when everyone drinks to get rid of its troubles.This time, when they hear a knock on the door and one of them opens the door, they are frightened to see a figure wrapped in mud. They realize that it is John who is buried there. ""Trap"" is a suspense thriller that will be made later.",
2685. Mayil,https://www.imdb.com/title/tt8396268/?ref_=sr_t_2685,,https://www.imdb.com/title/tt8396268/?ref_=sr_i_2685,2019,,,Rate,,
2686. Janazah,https://www.imdb.com/title/tt22752884/?ref_=sr_t_2686,,https://www.imdb.com/title/tt22752884/?ref_=sr_i_2686,2021,,,Rate,,
2687. Seetha,https://www.imdb.com/title/tt16160754/?ref_=sr_t_2687,,https://www.imdb.com/title/tt16160754/?ref_=sr_i_2687,2013,2h 26m,,Rate,"(Sivaji) is fond of his sister-in-law (Meera Jasmine). He loves her so much, he wants to be flawless with good character. Though Rajeswari behaves that she is not interested in him, she really loves him. Sivaji has a property dispute with his stepbrother (Subbaraju). In a bid to save a girl (Sangeeta) from being sold by a brothel owner (Anuradha) to Subbaraju, Sivaji pays her money and takes Chintamani with him and keeps her in his outhouse. Sivaji tells her to leave the place the next day, but accidentally seduces Chintamani, after an attack by Subbaraju's men against him. Being an honest boy, Sivaji reveals everything to his father-in-law and urges him to stop the marriage, but the latter refuses to do so. Again, Sivaji innocently reveals the incident to Rajeswari as he doesn't want to deceive her about being pious and flawless. Rajeswari attempts suicide and gets saved by Sivaji. However, Rajeswari refuses to share the marital life with Sivaji. A few days later, her father convinces her and appeals to honor his honesty. Being impressed with his innocence, Rajeswari allows him into the bedroom; as a result she becomes pregnant--as does Chintamani. How does Sivaji manage both his pregnant wives? Does Chintamani come into the life of Rajeswari? Does Rajeswari keep mum on learning Chintamani was also pregnant and Sivaji continued to pamper her? What happens to the property dispute between Sivaji and Subbaraju? How did Subbaraju react against Sivaji? Answers to all these questions form part of the climax.",
2688. Hashtag Avalkkoppam,https://www.imdb.com/title/tt25151142/?ref_=sr_t_2688,"https://m.media-amazon.com/images/M/MV5BNjFiY2Y3OTMtODg2YS00MGZmLTgxZmYtZTY5NjJkY2FhZjc4XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY207_CR1,0,140,207_.jpg",https://www.imdb.com/title/tt25151142/?ref_=sr_i_2688,2022,,,Rate,,
2689. At Once,https://www.imdb.com/title/tt10334554/?ref_=sr_t_2689,,https://www.imdb.com/title/tt10334554/?ref_=sr_i_2689,2019,,,Rate,,
2690. Sarcas Circa 2020,https://www.imdb.com/title/tt13829208/?ref_=sr_t_2690,"https://m.media-amazon.com/images/M/MV5BNzI2NmEzODItOTFmMi00NDY2LWEzMWMtMzA5NWExMTkyNDA5XkEyXkFqcGdeQXVyODg0OTg4NjY@._V1_QL75_UX140_CR0,1,140,207_.jpg",https://www.imdb.com/title/tt13829208/?ref_=sr_i_2690,2021,,,Rate,"After facing failure in almost every venture, Mr. F and Mr. J, two friends from a small town in Kerala embark on an adventurous journey to a nearby city. Mr. F receive a call from a stranger who persuades them to take up and finish a task. The stranger promises upon the completion of the task they will make a fortune putting an end to their drag ordinary lives. Continuous failures in Mr. F's life has allowed him to arrive at his own philosophy and insists that we are living in peculiar times surrounded by samasya (riddles). Those who offer help/work/money, in short, people with power have choices and those who receive have none. Ironically, Mr. F in his personal relationship with Mr. J seems to have forgotten his own philosophy. Leaving no space for agency or autonomy Mr. F drags his innocent and obedient friend (Mr. J) into a huge mess from which three is no going back. Sarcas Circa 2020 is a subjective take on how people with power lay out their connection with the ordinary people in the society and its manifestation in the lives of ordinary people we encounter in streets. Sarcas Circa 2020 captures and explores the experiences of the ordinary people and the uncertainties through which they oscillate between the known and the unknown.",
